"id","userId","amount","vendorName","transactionDate","category","paymentMethod","cardLastFourDigits","place","notes","createdAt","updatedAt"
"ef55a7a9-f9c3-49ac-8439-ab1868f6c021","fasddfsadasdsad","3669.71","Electronix","2025-09-23T17:54:11.778Z","Electronics","cash",,"Downtown","Transaction note 809","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"05c0be5a-df4d-4ab6-a858-f7717981cc4e","fasddfsadasdsad","3236.05","Abdo4Tech","2024-08-25T17:54:11.778Z","Utilities","cash",,"Downtown","Transaction note 903","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"abfdc2db-b6e7-4542-b1d5-5061ca754ffe","fasddfsadasdsad","2176.44","Panda","2025-03-31T18:54:11.778Z","Electronics","cash","4101","City Park","Transaction note 653","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b8df3437-fbb5-4ed5-9084-816fdc3d7030","fasddfsadasdsad","1582.74","Abdo4Tech","2024-02-28T18:54:11.778Z","Food","other","5178","New Cairo","Transaction note 329","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"af545721-eff0-4fa5-b9c0-e8b84a847f63","fasddfsadasdsad","3820.79","SportsHub","2025-06-14T17:54:11.778Z","Food","other",,"Central Park","Transaction note 53","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"75036c2b-814f-4f1c-892e-2783e455d7b2","fasddfsadasdsad","1605.79","Uncle Bashandy","2023-12-28T18:54:11.778Z","Electronics","cash",,"New Cairo","Transaction note 616","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"9b140c93-9af4-46b7-b94e-764c0b022a86","fasddfsadasdsad","198.58","Panda","2024-08-19T17:54:11.778Z","Electronics","debit_card",,"Tahrir Square","Transaction note 349","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b83749d3-7248-4f87-8294-d1d90cd067a7","fasddfsadasdsad","1043.32","SportsHub","2023-12-05T18:54:11.778Z","Groceries","credit_card",,"Downtown","Transaction note 367","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b4b9a2cd-8fe1-47e1-a460-ad28d4a8275a","fasddfsadasdsad","2421.56","Uncle Bashandy","2025-06-02T17:54:11.778Z","Groceries","other",,"New Cairo","Transaction note 345","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"ffa683bc-7044-4e4c-9659-f71db44229aa","fasddfsadasdsad","3803.42","Uncle Bashandy","2025-05-13T17:54:11.778Z","Utilities","cash",,"DreamLand","Transaction note 403","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"d464a764-3d8e-4f07-a50d-2456ab74da19","fasddfsadasdsad","3390.07","Uncle Bashandy","2024-01-23T18:54:11.778Z","Entertainment","debit_card","9249","City Park","Transaction note 50","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"cf1656da-d20a-4116-a551-3bf15cfc3857","fasddfsadasdsad","4974.50","Abdo4Tech","2024-09-20T17:54:11.778Z","Electronics","credit_card",,"Downtown","Transaction note 960","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"7fbf0f6d-62fa-4325-808a-34bf4a4832fb","fasddfsadasdsad","409.33","Electronix","2024-02-07T18:54:11.778Z","Food","other","6096","New Cairo","Transaction note 172","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"86c66d2a-c103-4000-ae76-a1bd05ff858b","fasddfsadasdsad","1357.52","HealthPlus","2024-05-15T17:54:11.778Z","Electronics","cash",,"Fifth Settlement","Transaction note 968","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"4da10931-37a8-4c1e-b0f0-c4304248cbd0","fasddfsadasdsad","984.58","HealthPlus","2024-11-24T18:54:11.778Z","Electronics","other",,"DreamLand","Transaction note 222","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"02ee9c86-d04c-44e2-a612-ffe1444cfa35","fasddfsadasdsad","1778.75","Uncle Bashandy","2024-09-24T17:54:11.778Z","Food","credit_card",,"Tahrir Square","Transaction note 74","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"a8de0270-c810-4c37-a27d-87dace97f4bb","fasddfsadasdsad","2263.32","Abdo4Tech","2024-11-12T18:54:11.778Z","Food","debit_card",,"New Cairo","Transaction note 184","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"4af67708-6399-4a0b-84de-b3ede0aed4e1","fasddfsadasdsad","674.23","HyperMart","2025-04-04T18:54:11.778Z","Electronics","cash",,"Fifth Settlement","Transaction note 862","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"c19459d5-ecc8-4c89-bc98-6ecb4dd6ac31","fasddfsadasdsad","2222.68","Uncle Bashandy","2025-09-01T17:54:11.778Z","Food","cash","5959","DreamLand","Transaction note 307","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"03b92fbb-31d2-41f3-9d72-fa4827aeef27","fasddfsadasdsad","4881.28","Abdo4Tech","2025-02-19T18:54:11.778Z","Entertainment","other",,"Tahrir Square","Transaction note 214","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"35c3475f-fb89-4272-9c36-1ecb9ade9d3a","fasddfsadasdsad","2385.42","Panda","2024-09-13T17:54:11.778Z","Utilities","debit_card","2218","Central Park","Transaction note 311","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"95e01656-ad3c-4391-9121-d6c02934d9e5","fasddfsadasdsad","306.02","HealthPlus","2024-12-18T18:54:11.778Z","Electronics","debit_card",,"Tahrir Square","Transaction note 696","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"bf47557b-0547-48b0-85b6-e6b8b68d8535","fasddfsadasdsad","1178.09","SportsHub","2024-10-18T17:54:11.778Z","Groceries","cash",,"New Cairo","Transaction note 275","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"00e30113-e068-4534-9ccf-33a848f33d27","fasddfsadasdsad","774.15","Abdo4Tech","2024-11-29T18:54:11.778Z","Electronics","credit_card",,"DreamLand","Transaction note 30","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"dfe58c02-4be3-4abf-8993-36386e97d699","fasddfsadasdsad","2898.93","SportsHub","2024-01-14T18:54:11.778Z","Groceries","debit_card",,"6th Of Ocotber","Transaction note 465","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"f23ae7be-7b13-494a-ad92-3d024242f2a1","fasddfsadasdsad","726.45","HealthPlus","2025-03-30T18:54:11.778Z","Groceries","debit_card","7253","Tahrir Square","Transaction note 330","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"112e792e-41b1-4b4b-bb75-eb80e61b98b0","fasddfsadasdsad","957.16","Abdo4Tech","2024-10-07T17:54:11.778Z","Entertainment","cash",,"City Park","Transaction note 247","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"5f01fb12-998a-46d1-a09f-97fc01d05d2e","fasddfsadasdsad","4894.13","Uncle Bashandy","2025-04-08T18:54:11.778Z","Food","other",,"DreamLand","Transaction note 709","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"aa84c235-aa65-4d16-bf2b-951f9e278ba0","fasddfsadasdsad","3617.48","Uncle Bashandy","2025-06-17T17:54:11.778Z","Electronics","debit_card",,"6th Of Ocotber","Transaction note 208","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"d518c2d1-bf9a-48ed-85e5-7393f2195b4a","fasddfsadasdsad","3635.10","HyperMart","2025-05-25T17:54:11.778Z","Utilities","credit_card","4225","Downtown","Transaction note 110","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"fe7171f5-ad9f-48ed-ac61-24ae542222a1","fasddfsadasdsad","2272.46","HyperMart","2025-01-05T18:54:11.778Z","Electronics","cash",,"New Cairo","Transaction note 671","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"2f708eea-6bae-430e-851e-520bd2bf3895","fasddfsadasdsad","4945.96","Abdo4Tech","2025-04-11T18:54:11.778Z","Utilities","credit_card",,"Downtown","Transaction note 979","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"58cf7f5e-4c24-4a08-bd28-3c8a23cba5c5","fasddfsadasdsad","290.94","Abdo4Tech","2024-02-11T18:54:11.778Z","Electronics","credit_card","3543","Tahrir Square","Transaction note 341","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"7083a574-f58a-47b2-80a4-9f33762a2ac4","fasddfsadasdsad","2779.42","Uncle Bashandy","2025-09-24T17:54:11.778Z","Entertainment","cash","8286","Fifth Settlement","Transaction note 148","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"9464fd53-b995-4859-9be6-a05f98b60210","fasddfsadasdsad","248.58","Uncle Bashandy","2025-08-29T17:54:11.778Z","Entertainment","cash","9070","Central Park","Transaction note 375","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"be1280f6-bb17-414f-9606-ee235573e555","fasddfsadasdsad","1252.00","HealthPlus","2025-10-05T17:54:11.778Z","Groceries","debit_card",,"City Park","Transaction note 580","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"fd5e0aba-376c-4c75-a70f-16eaed0cf232","fasddfsadasdsad","998.70","Abdo4Tech","2024-11-23T18:54:11.778Z","Groceries","debit_card",,"6th Of Ocotber","Transaction note 318","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"5a66126c-4e71-446b-9b10-f4f4ee4606d5","fasddfsadasdsad","930.69","HyperMart","2025-10-03T17:54:11.778Z","Electronics","debit_card",,"City Park","Transaction note 653","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"2b061a7b-e203-4836-94e3-b961a4ad39fb","fasddfsadasdsad","3448.42","SportsHub","2024-12-29T18:54:11.778Z","Food","cash",,"Tahrir Square","Transaction note 525","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"dc627339-5834-4a89-ab79-4b3e7318b9e1","fasddfsadasdsad","713.15","HealthPlus","2024-02-23T18:54:11.778Z","Utilities","cash","4139","6th Of Ocotber","Transaction note 573","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"944d3062-dfb0-46c7-b88c-a241681d52b0","fasddfsadasdsad","1925.80","Abdo4Tech","2024-02-11T18:54:11.778Z","Entertainment","other","1039","City Park","Transaction note 12","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"2781274b-8f7e-4891-b218-fdba68fec5d9","fasddfsadasdsad","4512.55","HealthPlus","2024-01-18T18:54:11.778Z","Electronics","debit_card","3585","Central Park","Transaction note 6","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"cc2465e9-abb8-4950-b0e9-9a931bbe8d6d","fasddfsadasdsad","3894.08","Uncle Bashandy","2024-12-29T18:54:11.778Z","Utilities","debit_card","8703","New Cairo","Transaction note 310","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"09877424-1be6-435d-ad65-b18aa4ace95d","fasddfsadasdsad","4471.69","Panda","2025-11-05T18:54:11.778Z","Food","debit_card","5495","DreamLand","Transaction note 582","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"aa7425b7-9170-4b06-bc11-4b233dbfce94","fasddfsadasdsad","527.22","Uncle Bashandy","2024-09-01T17:54:11.778Z","Electronics","credit_card","9861","Central Park","Transaction note 505","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"1b5b47a6-4193-49fe-814b-782aa71c2581","fasddfsadasdsad","716.15","HealthPlus","2024-09-08T17:54:11.778Z","Utilities","credit_card","7874","6th Of Ocotber","Transaction note 359","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"2fd69558-6569-44fe-86e5-15ce5e1589cc","fasddfsadasdsad","3048.42","HyperMart","2024-05-02T17:54:11.778Z","Groceries","credit_card",,"City Park","Transaction note 68","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"7f77e162-ab5e-4297-9762-d3d387caa0be","fasddfsadasdsad","259.30","Abdo4Tech","2024-03-06T18:54:11.778Z","Groceries","cash",,"Central Park","Transaction note 794","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"efa26984-8f94-4751-94b8-4aa8f1d1fccd","fasddfsadasdsad","904.72","SportsHub","2025-08-05T17:54:11.778Z","Groceries","other",,"Fifth Settlement","Transaction note 497","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"035d2abe-3813-411b-a468-755cab3f91ea","fasddfsadasdsad","4221.54","Panda","2025-06-08T17:54:11.778Z","Entertainment","credit_card","4362","Tahrir Square","Transaction note 386","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"51f365ff-6049-4d88-ae3b-db44adedffbb","fasddfsadasdsad","1628.99","Uncle Bashandy","2025-08-20T17:54:11.778Z","Entertainment","debit_card","7181","Downtown","Transaction note 110","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"22895de2-c057-45fb-b036-d804d8906418","fasddfsadasdsad","4524.21","Uncle Bashandy","2024-07-08T17:54:11.778Z","Utilities","cash","4388","Tahrir Square","Transaction note 433","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"e9f4700d-1fb5-45d2-81c6-67343e3174d4","fasddfsadasdsad","2088.85","Electronix","2024-11-04T18:54:11.778Z","Entertainment","credit_card",,"Fifth Settlement","Transaction note 603","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"722402bd-3762-4846-8f09-1e630f3a73de","fasddfsadasdsad","4087.19","Panda","2024-12-16T18:54:11.778Z","Groceries","other",,"New Cairo","Transaction note 155","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"6df9d235-0966-40ab-b79f-5e1a5ea54edd","fasddfsadasdsad","44.46","SportsHub","2025-08-17T17:54:11.778Z","Entertainment","credit_card","1933","6th Of Ocotber","Transaction note 661","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"7722e7e1-20c0-4708-bb06-fad72709838c","fasddfsadasdsad","891.03","Abdo4Tech","2024-06-20T17:54:11.778Z","Entertainment","other","6549","Downtown","Transaction note 497","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"c0096d23-6769-4763-9d71-daab90d63f8c","fasddfsadasdsad","2424.22","HealthPlus","2025-02-08T18:54:11.778Z","Entertainment","credit_card","7019","Downtown","Transaction note 935","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"ead2f75a-ee49-4b33-b860-c656601533d7","fasddfsadasdsad","2896.80","HealthPlus","2024-02-15T18:54:11.778Z","Utilities","cash","3358","DreamLand","Transaction note 796","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"dc7a7327-bc8f-4f69-b754-216f48264748","fasddfsadasdsad","3398.83","Panda","2024-08-09T17:54:11.778Z","Groceries","cash","7030","6th Of Ocotber","Transaction note 549","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"62330870-b260-40fe-a6a2-c1b75ef74734","fasddfsadasdsad","1647.47","SportsHub","2024-11-11T18:54:11.778Z","Utilities","cash","7640","Fifth Settlement","Transaction note 287","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"569887c6-c1dc-4cb4-9a6a-ed4d94cd009f","fasddfsadasdsad","3731.94","SportsHub","2024-01-13T18:54:11.778Z","Food","cash",,"Fifth Settlement","Transaction note 4","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"f6d42e06-bff5-4673-863e-66d2df1988d0","fasddfsadasdsad","45.27","SportsHub","2025-10-26T17:54:11.778Z","Electronics","credit_card",,"Central Park","Transaction note 899","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"0258d2ad-6227-4e81-a63b-1382bb57a165","fasddfsadasdsad","4394.07","Abdo4Tech","2025-06-24T17:54:11.778Z","Electronics","debit_card",,"City Park","Transaction note 892","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"54fa77d9-e8b0-4be2-b381-ea31f289a9b5","fasddfsadasdsad","1431.47","Uncle Bashandy","2024-10-29T17:54:11.778Z","Food","cash","4434","Central Park","Transaction note 222","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b9735505-0816-4b57-9ee2-af0a4631130c","fasddfsadasdsad","4545.87","HyperMart","2024-01-28T18:54:11.778Z","Groceries","other","6381","DreamLand","Transaction note 427","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"843e2630-1d57-4a00-a674-fefd9cf8c847","fasddfsadasdsad","2478.74","Abdo4Tech","2024-04-16T18:54:11.778Z","Entertainment","debit_card","9355","New Cairo","Transaction note 420","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"5611309c-b67b-4797-94de-05222421909c","fasddfsadasdsad","1723.59","HealthPlus","2024-02-08T18:54:11.778Z","Electronics","other","7444","Fifth Settlement","Transaction note 948","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"eb5fb11f-cacc-4662-b5f5-11b859369285","fasddfsadasdsad","2676.06","HealthPlus","2025-09-29T17:54:11.778Z","Groceries","credit_card","9196","New Cairo","Transaction note 215","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"2696538d-eb67-46a2-bbf3-1a108ee6a616","fasddfsadasdsad","2122.89","Electronix","2024-04-21T18:54:11.778Z","Electronics","credit_card",,"New Cairo","Transaction note 613","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"160229fc-bf3d-4794-bc0d-b42e8d348240","fasddfsadasdsad","2238.47","HealthPlus","2024-11-11T18:54:11.778Z","Food","other","6073","Downtown","Transaction note 352","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"d8956960-2eda-423a-840e-4c09da9bd691","fasddfsadasdsad","3589.11","Panda","2025-10-15T17:54:11.778Z","Utilities","credit_card","9925","New Cairo","Transaction note 5","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"a1c9fdf2-f230-4011-93d4-c20060dd7944","fasddfsadasdsad","1306.59","SportsHub","2025-01-07T18:54:11.778Z","Utilities","credit_card",,"New Cairo","Transaction note 760","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"f55556da-7ea1-46be-845d-4dd35d981897","fasddfsadasdsad","1199.80","Panda","2024-07-14T17:54:11.778Z","Groceries","cash","2264","City Park","Transaction note 503","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"a9dd1370-0871-4ded-a86b-fc7c4e3f43c9","fasddfsadasdsad","2802.04","HyperMart","2025-09-22T17:54:11.778Z","Groceries","cash",,"Tahrir Square","Transaction note 632","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"db770770-8a27-4921-b4bc-7fe2fb65d626","fasddfsadasdsad","336.02","Abdo4Tech","2025-01-05T18:54:11.778Z","Food","cash","7606","Tahrir Square","Transaction note 736","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"8e38d3ec-9106-47b6-85b1-e6fff60b1ed6","fasddfsadasdsad","880.52","HealthPlus","2025-03-28T18:54:11.778Z","Food","credit_card","1728","New Cairo","Transaction note 971","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"81a7ffcc-e956-41a7-90f0-83442022a96b","fasddfsadasdsad","2178.18","Uncle Bashandy","2025-09-25T17:54:11.778Z","Food","other",,"Downtown","Transaction note 804","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"8baa7b10-f53b-49f6-9f16-f0c26cc286d0","fasddfsadasdsad","1252.95","Electronix","2024-12-11T18:54:11.778Z","Groceries","debit_card",,"DreamLand","Transaction note 683","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"9291b2b5-211f-47b4-b757-3d2e32de7c8a","fasddfsadasdsad","558.55","Abdo4Tech","2024-10-18T17:54:11.778Z","Electronics","credit_card","6472","Downtown","Transaction note 5","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"68bdb6f6-46bd-438e-926c-06423778e16e","fasddfsadasdsad","8.32","Uncle Bashandy","2025-02-11T18:54:11.778Z","Food","other",,"Tahrir Square","Transaction note 293","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"93eb23f8-ed77-48a2-9822-205a29f2d8a4","fasddfsadasdsad","4196.76","HealthPlus","2025-01-25T18:54:11.778Z","Groceries","other",,"Tahrir Square","Transaction note 243","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"29eff0fa-3ef3-42fb-a35f-35def7529f70","fasddfsadasdsad","3806.98","SportsHub","2025-01-13T18:54:11.778Z","Entertainment","cash","7582","DreamLand","Transaction note 281","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"a3fbe12c-95c8-41bf-9e0c-f8bb3cb8b3d4","fasddfsadasdsad","3681.45","Uncle Bashandy","2025-04-17T18:54:11.778Z","Electronics","debit_card",,"DreamLand","Transaction note 328","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"dd41f1ab-d72b-4626-921b-d16010340582","fasddfsadasdsad","2866.33","SportsHub","2023-12-08T18:54:11.778Z","Food","other","3163","Fifth Settlement","Transaction note 226","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"54aa559a-9232-4a8b-aa51-b9c0153603a5","fasddfsadasdsad","693.42","Panda","2025-05-24T17:54:11.778Z","Food","cash",,"Fifth Settlement","Transaction note 699","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"f76424d7-f892-4810-a3ed-c358ab313856","fasddfsadasdsad","3730.26","Electronix","2025-03-19T18:54:11.778Z","Food","cash","9473","New Cairo","Transaction note 583","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"fff76b50-8262-4c3e-b1c9-1c6ef8d923f2","fasddfsadasdsad","4541.10","Panda","2024-08-28T17:54:11.778Z","Electronics","cash",,"Central Park","Transaction note 303","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b25bb9e9-f497-4559-a099-a032edf93b32","fasddfsadasdsad","3820.09","SportsHub","2024-10-04T17:54:11.778Z","Utilities","credit_card",,"City Park","Transaction note 751","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"93ddace5-bfdc-45ef-a502-c8ec1b3bddfb","fasddfsadasdsad","35.69","HealthPlus","2025-03-26T18:54:11.778Z","Utilities","credit_card",,"6th Of Ocotber","Transaction note 192","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"87847d9f-12b5-4fbb-b4f4-6801fb3a153f","fasddfsadasdsad","2941.05","HyperMart","2025-07-13T17:54:11.778Z","Groceries","other",,"Fifth Settlement","Transaction note 698","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"408faba9-41b9-4947-9402-e8a89cbead13","fasddfsadasdsad","2172.53","HyperMart","2024-09-28T17:54:11.778Z","Groceries","credit_card",,"6th Of Ocotber","Transaction note 650","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"40c25993-0c60-471f-a878-9f256add6d42","fasddfsadasdsad","4661.37","Panda","2023-12-08T18:54:11.778Z","Utilities","credit_card","6436","Fifth Settlement","Transaction note 797","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"96da8b12-416b-4053-98e0-e49ddc7ed6d0","fasddfsadasdsad","185.06","SportsHub","2024-01-19T18:54:11.778Z","Utilities","credit_card","9332","New Cairo","Transaction note 770","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"b8afa78f-de22-40c5-9a21-c8b1f9ccaf06","fasddfsadasdsad","2134.35","HealthPlus","2025-03-08T18:54:11.778Z","Food","other","5571","Downtown","Transaction note 607","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"38c4f75f-e73c-4ba7-91dd-08a827470153","fasddfsadasdsad","585.32","HyperMart","2024-05-31T17:54:11.778Z","Food","cash",,"DreamLand","Transaction note 788","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"756c2b29-3806-4a9c-a80e-afa97b6802e4","fasddfsadasdsad","3778.11","HealthPlus","2025-10-25T17:54:11.778Z","Entertainment","credit_card",,"6th Of Ocotber","Transaction note 429","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"3d3ed3f6-ed3e-4e5e-95ec-203d89d04894","fasddfsadasdsad","3784.75","HealthPlus","2025-01-15T18:54:11.778Z","Food","cash","2153","6th Of Ocotber","Transaction note 525","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"4ade04b1-01d5-40d5-8f5a-ff0793b3bbe7","fasddfsadasdsad","1722.38","SportsHub","2024-09-11T17:54:11.778Z","Entertainment","credit_card",,"6th Of Ocotber","Transaction note 134","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"45c21d2a-8022-4358-a662-a3d89e3941ad","fasddfsadasdsad","3311.95","Electronix","2025-04-23T18:54:11.778Z","Utilities","debit_card","1037","Fifth Settlement","Transaction note 702","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"9bcde196-8003-4808-8aec-71e7de205ed8","fasddfsadasdsad","1344.67","Abdo4Tech","2025-05-27T17:54:11.778Z","Utilities","credit_card",,"Downtown","Transaction note 719","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"db372afe-33c9-4672-82cd-aa74597b6d84","fasddfsadasdsad","1962.56","Uncle Bashandy","2024-09-18T17:54:11.778Z","Food","debit_card","9222","City Park","Transaction note 222","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"cfeb1fcf-db2b-4ffa-b091-d602859ef621","fasddfsadasdsad","1008.34","HyperMart","2023-12-26T18:54:11.778Z","Electronics","cash",,"City Park","Transaction note 806","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"48c3f3f2-6a9f-4d86-b09b-821ce9ac0baa","fasddfsadasdsad","1715.54","SportsHub","2024-01-16T18:54:11.778Z","Food","other",,"Central Park","Transaction note 526","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"a4cb0958-0e16-4ab3-9463-2540cf779194","fasddfsadasdsad","1029.38","SportsHub","2025-06-27T17:54:11.778Z","Food","credit_card",,"DreamLand","Transaction note 523","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"6c2fec42-fc58-428c-8036-168e09593591","fasddfsadasdsad","2280.18","HealthPlus","2025-02-28T18:54:11.778Z","Entertainment","cash",,"Central Park","Transaction note 528","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"fff6edb6-ddd5-41df-9663-34fdf96f304e","fasddfsadasdsad","2771.67","Electronix","2024-02-25T18:54:11.778Z","Electronics","other",,"City Park","Transaction note 255","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"259fb5ae-feeb-4310-8bd1-2684f889e440","fasddfsadasdsad","4835.97","Abdo4Tech","2025-03-07T18:54:11.778Z","Entertainment","debit_card","5904","DreamLand","Transaction note 197","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
"74010d85-9775-4617-bdb9-e0c43a4eb9cc","fasddfsadasdsad","419.76","Abdo4Tech","2024-12-12T18:54:11.778Z","Groceries","credit_card",,"Downtown","Transaction note 643","2024-12-04T16:54:11.886Z","2024-12-04T16:54:11.886Z"
